threshold,dice_mean,iou_mean,dice_Fish,iou_Fish,dice_Flower,iou_Flower,dice_Gravel,iou_Gravel,dice_Sugar,iou_Sugar,loss
0.3,0.37780474351464416,0.25530472979378355,0.3202570692373862,0.20741584867275184,0.4038535879203015,0.28928509345631587,0.3660989041598007,0.244600263786691,0.4210094133351822,0.27991771279573374,0.7111745678263602
0.4,0.37472864867543143,0.25651740925989563,0.3028075095261184,0.1967763079289274,0.40793382617848717,0.29815638850184717,0.36628501034055294,0.24893801365831178,0.42188825151422155,0.28219892892974535,0.7111745678263602
0.5,0.35435497236820007,0.24456850127082505,0.24846507558656017,0.15903885453549574,0.40792372753764256,0.30392622313004286,0.35635639653052664,0.24511575907667288,0.40467469105168025,0.2701931718438155,0.7111745678263602
0.6000000000000001,0.3068194938622576,0.21244908586519656,0.1524910557538361,0.09576822530828982,0.38461956745630715,0.28799480214542134,0.3300026944423236,0.2279284026595252,0.360164662090924,0.23810491132231587,0.7111745678263602
0.7000000000000002,0.24117355218673084,0.17040521782410847,0.06403932461723186,0.04476360430674647,0.34494087266896156,0.2618696022859179,0.28722419358030143,0.19939030842696562,0.2684898216938661,0.175597358194776,0.7111745678263602
