epoch,lr,train_dice_mean,train_iou_mean,train_dice_Fish,train_iou_Fish,train_dice_Flower,train_iou_Flower,train_dice_Gravel,train_iou_Gravel,train_dice_Sugar,train_iou_Sugar,train_loss,val_dice_mean,val_iou_mean,val_dice_Fish,val_iou_Fish,val_dice_Flower,val_iou_Flower,val_dice_Gravel,val_iou_Gravel,val_dice_Sugar,val_iou_Sugar,val_loss
11,0.0008480632891956101,0.527393421342781,0.3725348415943953,0.43873045858381776,0.28998157810671576,0.5856487327465174,0.4313262688684143,0.4985224803087421,0.3453009119861442,0.5866720194617907,0.4235306078584882,0.5748162190656404,0.5364081079153706,0.3820427182338221,0.45319605731278473,0.30567430688752145,0.6234169545577315,0.4692637940212707,0.5120891088472425,0.3570402785867667,0.5569303045652324,0.3961924901433128,0.5665023215383077
12,0.0008013281238816462,0.5316253695939038,0.37634837769710267,0.4434563886670813,0.2940541457087003,0.5897955812312526,0.43550893875124874,0.5055892376956186,0.35100846777271416,0.5876602621765824,0.4248219587982775,0.5702517117465938,0.4828773558997422,0.3353054986583243,0.43087071555553197,0.28542261844059164,0.4592352801497476,0.31750153128464154,0.43923077620940953,0.2985027203779957,0.6021726572041889,0.4397951271786964,0.5945984296661486
13,0.0007500289211117768,0.535346283676388,0.3799690943043511,0.4503323816534916,0.2999782536707428,0.5980370663844886,0.4433974448155273,0.5016143768696484,0.3487716949425285,0.5914013097549344,0.42772897948418653,0.5658057370164373,0.5143003247195869,0.3608423575437326,0.43345383838784246,0.2870367802947578,0.5041321922468083,0.35554982975064153,0.5195879804895078,0.3638534169081304,0.6000272748496035,0.43692940173389244,0.5893434196067371
14,0.0006949433245084654,0.5383998832187137,0.3830115231039288,0.4547752499647564,0.30474556629370375,0.5965702178510595,0.4429274066611588,0.508424211722203,0.35365544076681743,0.5938298541146356,0.4307176755892264,0.5629711975922456,0.516566763035685,0.36460025201169705,0.44713198977837915,0.29938709902034844,0.5090738331739799,0.3648422596340365,0.5163785422408431,0.36304056693350883,0.593682677411347,0.4311310864931388,0.579512840766701
15,0.0006369063755650528,0.5433989045319256,0.38763559060590763,0.45994994946134976,0.30854812965367956,0.6011961623556534,0.44641801908797757,0.5116937551144007,0.3576968878625078,0.6007557529855418,0.43787932566425825,0.5575592459322096,0.5386625322506582,0.3857801600540285,0.45499927984725114,0.30648350565553883,0.6224114034030629,0.46806378491067574,0.4759176312912282,0.3293775342431643,0.6013218242701867,0.4391958183950658,0.5605391345435767
16,0.000576797855267913,0.5482222401344025,0.3921865043070939,0.4640046617695849,0.3114311704115204,0.6107163415433136,0.45699106305167253,0.5172812029115276,0.3622445633265777,0.6008867516710952,0.43807922198965743,0.5523777794193577,0.5328876155314686,0.38215914561594133,0.4534398148451132,0.30658750870666046,0.6325181300263082,0.4785971100167734,0.4452950775543099,0.30595848016549865,0.6002974364397337,0.43749348926458426,0.5533010314265601
17,0.0005155289475134988,0.5500842622808508,0.394680932674322,0.46937319381616033,0.31662277707134107,0.6109436158158086,0.4588142164634791,0.5173696013024865,0.3626284427168939,0.6026506399282733,0.44065829640136917,0.5492255240947277,0.5344832901903194,0.3806515059453978,0.4582111169115164,0.31106480947535664,0.5548201362834505,0.4050575669932869,0.5299782714397787,0.3736016937672234,0.594923632393638,0.43288195363694815,0.5577363867125065
18,0.0004540284264892813,0.553563637239439,0.3981475639182168,0.4747326283069631,0.32065608076214436,0.6138465195510079,0.46207473120737697,0.5163028766733754,0.3633542643291405,0.6093725205407486,0.4465051793166109,0.5453439645939046,0.5514271049190769,0.39714190878456446,0.46936119835582996,0.3197400111088693,0.6398731852821923,0.4878492981410468,0.5237202256274738,0.3685802852051507,0.5727538009770483,0.41239803493451727,0.5456076986926923
19,0.0003932285774038088,0.5556476422258325,0.399969310534967,0.47760336406713866,0.32383612025579817,0.618533740145671,0.4649603515125121,0.5176511626069785,0.36447605577608355,0.6088023046115505,0.4466047158045283,0.5423796733757397,0.546955793023967,0.39450457370538505,0.467307449673584,0.31808343009769313,0.6352201707715494,0.482802513370485,0.48495316753673146,0.33837127965331,0.6003423846668476,0.43876106811941956,0.5408346873821972
20,0.0003340510639932633,0.5601586359041231,0.4043571410683898,0.48921659392816835,0.3334307216644855,0.6258499067503408,0.4734369166132619,0.5193676822062666,0.36603972007263014,0.6062003607819746,0.44452120769802517,0.537985238513431,0.5578796872132116,0.4037331886214318,0.4636042024806323,0.31569353445507525,0.6423941243895865,0.4897163129753688,0.52636747917482,0.37302893577076546,0.5991529493237571,0.4364939693281119,0.5367078899050788
21,0.0002773929570387131,0.5624289546463941,0.4074102525775497,0.4832453642241928,0.32891211533198106,0.6322302590776755,0.48146295238990994,0.5235519779137181,0.36928442829535363,0.6106882197228638,0.44998151786155527,0.5336773732224026,0.5629784091771077,0.40886811140201074,0.46150293085966065,0.3147627427376774,0.6454422573606431,0.493226506137645,0.5354463349183579,0.38053144396302835,0.6095221178780357,0.4469517521935401,0.5316904103584427
22,0.00022411313568749492,0.5630231152783644,0.40870625204868144,0.4870216588817001,0.33284910018598457,0.6274058607180614,0.47862621631374996,0.5241007108207785,0.3710023515291438,0.6135642326361425,0.4523473408308115,0.5319979720824474,0.5561008714943481,0.4031033053886976,0.4566978063407648,0.3107161098427942,0.6431854561293154,0.4909370272494335,0.519649428832106,0.3679870314549949,0.604870797061234,0.44277304662860556,0.5330191507613916
23,0.00017501926772083392,0.5680900165089616,0.41195791328812503,0.4908492030608424,0.33665920245741593,0.6330799079181547,0.4815941234610309,0.5368788842445654,0.3799171331061626,0.6115520700409622,0.44966119296916063,0.5271574232492361,0.5560784736554399,0.4022335065997762,0.4614983307291574,0.31543818120208966,0.6333842501580804,0.48070114422192717,0.5324217062309492,0.3771332177809245,0.5970096163612475,0.43566148883576017,0.5343248035839135
24,0.00013085556613357134,0.5722910513212015,0.416556206855688,0.4959787733735399,0.3406360748828062,0.6425620656399865,0.4920841196208514,0.5333393276218151,0.37770604102522465,0.6172840493219393,0.4557985901564091,0.523100604184039,0.559539777555054,0.4058757025560887,0.4734531447505846,0.32483946046919937,0.641891525053316,0.4897506934383174,0.5247903052623645,0.3722784129488985,0.5980241416598395,0.4366342464475323,0.5320387566261154
25,9.22915076237716e-05,0.5745182456196966,0.41833103744833317,0.4984514536084374,0.3417071225272661,0.6413713995535624,0.48951622582641735,0.5351389566469985,0.3799778790028595,0.623111171470032,0.46212292419629053,0.5204813939494055,0.5672004441563174,0.41299691989267473,0.47656254460968817,0.3278750713526092,0.6489332962593906,0.49746043052822325,0.5323898081413115,0.37820916274468674,0.6109161276182682,0.44844301838240175,0.5280575898053835
26,5.991168400840626e-05,0.5746978847293166,0.41906283546138456,0.49874069379257346,0.34372864809592724,0.641723917867741,0.4899823356118299,0.5363970067251389,0.3820264539136022,0.6219299195854513,0.4605139008647687,0.5193997478162921,0.5627997054470529,0.4088304690319857,0.4778091828171369,0.3281835968063532,0.6456152301470015,0.49406205643002415,0.527960704103541,0.3747702260508383,0.5998137211628097,0.4383060053634129,0.5266646714948064
27,3.4206940407309876e-05,0.5787496876609218,0.4226269796624914,0.5041488918131865,0.34792877112994103,0.6471736996829215,0.4957161381169724,0.5431032149238629,0.38649015827020544,0.620572943864642,0.46037285219173174,0.5154044843471802,0.5673496944012402,0.4132113975586651,0.4742123828195912,0.32595548451805156,0.6504687913459328,0.49884880269820775,0.536741187192982,0.3820659614322211,0.6079764282531875,0.44597533243380005,0.525195046937723
28,1.5566934531501883e-05,0.5798363978261346,0.4242022570457544,0.5057817693531245,0.3486971557526304,0.6446823190864597,0.4960381663765642,0.5416226551440116,0.3865108031024401,0.6272588418947683,0.46556289887374586,0.5138292436664169,0.5647222579811975,0.41101534300142056,0.47416075514697253,0.325755078640352,0.6490507588970238,0.4975154814746403,0.5263978480461905,0.3736697894742163,0.6092796646219363,0.4471210179140242,0.5241757925036999
29,4.274229869484006e-06,0.5817249852794785,0.42632559494929273,0.5107468754212555,0.3533204857566258,0.6535065406275197,0.5035916450582768,0.5403689936919355,0.3864496424211104,0.6222775249196603,0.46194060776416246,0.5120175330488531,0.5655462388083231,0.41136844992208826,0.47834329438403145,0.3289422501253846,0.6438233824514601,0.4921028026038738,0.5317770311099698,0.37818630876207204,0.6082412491170622,0.44624243778504913,0.52591047934491
30,5.000123127829505e-07,0.5772683817524094,0.4222051379111436,0.503419612979031,0.3477255663222034,0.6452519787320093,0.49592756963495227,0.5406868691447104,0.38561979142512914,0.6197150569509828,0.4595476249719537,0.5157000276419493,0.5686362016972878,0.414239733232011,0.47881417817992955,0.3294003623665091,0.649644571671427,0.49826112877340734,0.5364536012944986,0.3817816007775154,0.6096324487555799,0.4475158378481865,0.525233655095958
